# Matter power spectrum P(k) at redshift z=0
# for k=1.02819e-05 to 1.2095 h/Mpc,
# number of wavenumbers equal to 642
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       7.645915648073e-01       1.512014336060e+02 
       7.677458595070e-01       1.498335633071e+02 
       7.709001542510e-01       1.484818839359e+02 
       7.740544490387e-01       1.471479439692e+02 
       7.772087438697e-01       1.458320222709e+02 
       7.803630387434e-01       1.445334241384e+02 
       7.835173336593e-01       1.432508804564e+02 
       7.866716286168e-01       1.419835619299e+02 
       7.898259236156e-01       1.407311225133e+02 
       7.929802186550e-01       1.394927425439e+02 
       7.961345137346e-01       1.382692630046e+02 
       7.992888088539e-01       1.370613765661e+02 
       8.024431040125e-01       1.358691196880e+02 
       8.055973992099e-01       1.346921632357e+02 
       8.087516944456e-01       1.335295213047e+02 
       8.119059897193e-01       1.323799109979e+02 
       8.150602850303e-01       1.312440663585e+02 
       8.182145803784e-01       1.301208395349e+02 
       8.213688757631e-01       1.290111180815e+02 
       8.245231711839e-01       1.279149756203e+02 
       8.276774666405e-01       1.268334074196e+02 
       8.308317621325e-01       1.257645934419e+02 
       8.339860576594e-01       1.247089929261e+02 
       8.371403532208e-01       1.236649561738e+02 
       8.402946488164e-01       1.226325119440e+02 
       8.434489444458e-01       1.216109541230e+02 
       8.466032401085e-01       1.206021999615e+02 
       8.497575358043e-01       1.196046846650e+02 
       8.529118315328e-01       1.186201775569e+02 
       8.560661272935e-01       1.176469631614e+02 
       8.592204230862e-01       1.166848341603e+02 
       8.623747189105e-01       1.157333681663e+02 
       8.655290147660e-01       1.147919382779e+02 
       9.968172373040e-01       8.351727086874e+01 
       1.209497228939e+00       5.365706902951e+01 
