# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  739       2.812708478476e-10       4.139522360655e-12      -1.825781985376e-11       0.000000000000e+00       1.884917974356e-14       5.569792066892e-15      -5.399639747304e-16 
  740       2.824225524508e-10       4.105128116248e-12      -1.830168742882e-11       0.000000000000e+00       1.875513042253e-14       5.569056385483e-15      -5.361393144124e-16 
  741       2.835767979906e-10       4.070364166315e-12      -1.834068593884e-11       0.000000000000e+00       1.866166570738e-14       5.567962139853e-15      -5.322539464776e-16 
  742       2.847330496360e-10       4.035246467643e-12      -1.837480755469e-11       0.000000000000e+00       1.856878222270e-14       5.566512398367e-15      -5.283089520623e-16 
  743       2.858907667827e-10       3.999791163498e-12      -1.840404468470e-11       0.000000000000e+00       1.847647648868e-14       5.564710283554e-15      -5.243054268159e-16 
  744       2.870494030335e-10       3.964014584265e-12      -1.842838997583e-11       0.000000000000e+00       1.838474492068e-14       5.562558972307e-15      -5.202444809524e-16 
  745       2.882084061794e-10       3.927933248084e-12      -1.844783631479e-11       0.000000000000e+00       1.829358382879e-14       5.560061696094e-15      -5.161272393022e-16 
  746       2.893672181801e-10       3.891563861487e-12      -1.846237682926e-11       0.000000000000e+00       1.820298941737e-14       5.557221741152e-15      -5.119548413630e-16 
  747       2.905252751443e-10       3.854923320040e-12      -1.847200488899e-11       0.000000000000e+00       1.811295778462e-14       5.554042448702e-15      -5.077284413512e-16 
  748       2.916820073106e-10       3.818028708973e-12      -1.847671410698e-11       0.000000000000e+00       1.802348492212e-14       5.550527215141e-15      -5.034492082534e-16 
  749       2.928368390282e-10       3.780897303824e-12      -1.847649834068e-11       0.000000000000e+00       1.793456671437e-14       5.546679492255e-15      -4.991183258774e-16 
  750       2.939891887372e-10       3.743546571076e-12      -1.847135169307e-11       0.000000000000e+00       1.784619893837e-14       5.542502787420e-15      -4.947369929042e-16 
  751       2.951384689494e-10       3.705994168791e-12      -1.846126851389e-11       0.000000000000e+00       1.775837726318e-14       5.538000663802e-15      -4.903064229385e-16 
  752       2.962840862290e-10       3.668257947249e-12      -1.844624340076e-11       0.000000000000e+00       1.767109724943e-14       5.533176740567e-15      -4.858278445607e-16 
  753       2.974254411731e-10       3.630355949590e-12      -1.842627120036e-11       0.000000000000e+00       1.758435434891e-14       5.528034693081e-15      -4.813025013779e-16 
  754       2.985619283923e-10       3.592306412444e-12      -1.840134700957e-11       0.000000000000e+00       1.749814390412e-14       5.522578253115e-15      -4.767316520754e-16 
  755       2.996929364914e-10       3.554127766576e-12      -1.837146617664e-11       0.000000000000e+00       1.741246114780e-14       5.516811209046e-15      -4.721165704678e-16 
  756       3.008178480501e-10       3.515838637517e-12      -1.833662430235e-11       0.000000000000e+00       1.732730120252e-14       5.510737406067e-15      -4.674585455508e-16 
  757       3.019360396032e-10       3.477457846208e-12      -1.829681724118e-11       0.000000000000e+00       1.724265908020e-14       5.504360746384e-15      -4.627588815519e-16 
  758       3.030468816219e-10       3.439004409632e-12      -1.825204110245e-11       0.000000000000e+00       1.715852968167e-14       5.497685189424e-15      -4.580188979823e-16 
  759       3.041497384937e-10       3.400497541456e-12      -1.820229225147e-11       0.000000000000e+00       1.707490779624e-14       5.490714752038e-15      -4.532399296880e-16 
  760       3.052439685036e-10       3.361956652665e-12      -1.814756731073e-11       0.000000000000e+00       1.699178810125e-14       5.483453508703e-15      -4.484233269012e-16 
  761       3.063289238144e-10       3.323401352203e-12      -1.808786316105e-11       0.000000000000e+00       1.690916516159e-14       5.475905591729e-15      -4.435704552915e-16 
  762       3.074039504474e-10       3.284851447607e-12      -1.802317694273e-11       0.000000000000e+00       1.682703342931e-14       5.468075191460e-15      -4.386826960174e-16 
  763       3.084683882628e-10       3.246326945649e-12      -1.795350605671e-11       0.000000000000e+00       1.674538724312e-14       5.459966556479e-15      -4.337614457775e-16 
  764       3.095216220621e-10       3.207847035143e-12      -1.787885608090e-11       0.000000000000e+00       1.666422150436e-14       5.451583488811e-15      -4.288081209467e-16 
  765       3.105632360018e-10       3.169427012789e-12      -1.779926468257e-11       0.000000000000e+00       1.658353371986e-14       5.442927818558e-15      -4.238241699668e-16 
  766       3.115928620893e-10       3.131081299894e-12      -1.771477816488e-11       0.000000000000e+00       1.650332199719e-14       5.434000900540e-15      -4.188110612939e-16 
  767       3.126101293205e-10       3.092824455309e-12      -1.762544359581e-11       0.000000000000e+00       1.642358437150e-14       5.424804116759e-15      -4.137702793875e-16 
  768       3.136146636700e-10       3.054671175856e-12      -1.753130881098e-11       0.000000000000e+00       1.634431880524e-14       5.415338876498e-15      -4.087033247628e-16 
  769       3.146060880831e-10       3.016636296757e-12      -1.743242241642e-11       0.000000000000e+00       1.626552318779e-14       5.405606616423e-15      -4.036117140425e-16 
  770       3.155840224662e-10       2.978734792066e-12      -1.732883379135e-11       0.000000000000e+00       1.618719533524e-14       5.395608800678e-15      -3.984969800091e-16 
  771       3.165480836785e-10       2.940981775091e-12      -1.722059309098e-11       0.000000000000e+00       1.610933299000e-14       5.385346920993e-15      -3.933606716573e-16 
  772       3.174978855226e-10       2.903392498829e-12      -1.710775124928e-11       0.000000000000e+00       1.603193382055e-14       5.374822496775e-15      -3.882043542460e-16 
  773       3.184330387362e-10       2.865982356391e-12      -1.699035998178e-11       0.000000000000e+00       1.595499542108e-14       5.364037075216e-15      -3.830296093505e-16 
  774       3.193531509826e-10       2.828766881432e-12      -1.686847178832e-11       0.000000000000e+00       1.587851531123e-14       5.352992231389e-15      -3.778380349145e-16 
  775       3.202578268422e-10       2.791761748580e-12      -1.674213995587e-11       0.000000000000e+00       1.580249093578e-14       5.341689568349e-15      -3.726312453027e-16 
  776       3.211466678035e-10       2.754982773864e-12      -1.661141856132e-11       0.000000000000e+00       1.572691966429e-14       5.330130717233e-15      -3.674108713526e-16 
  777       3.220192722541e-10       2.718445915142e-12      -1.647636247423e-11       0.000000000000e+00       1.565179879085e-14       5.318317337360e-15      -3.621785604268e-16 
  778       3.228752354723e-10       2.682167272529e-12      -1.633702735962e-11       0.000000000000e+00       1.557712553375e-14       5.306251116331e-15      -3.569359764653e-16 
  779       3.237141496174e-10       2.646163088831e-12      -1.619346968080e-11       0.000000000000e+00       1.550289703516e-14       5.293933770132e-15      -3.516848000374e-16 
  780       3.245356037216e-10       2.610449749965e-12      -1.604574670208e-11       0.000000000000e+00       1.542911036085e-14       5.281367043227e-15      -3.464267283941e-16 
  781       3.253391836806e-10       2.575043785396e-12      -1.589391649163e-11       0.000000000000e+00       1.535576249985e-14       5.268552708667e-15      -3.411634755203e-16 
  782       3.261244722449e-10       2.539961868559e-12      -1.573803792421e-11       0.000000000000e+00       1.528285036417e-14       5.255492568184e-15      -3.358967721867e-16 
  783       3.268910490112e-10       2.505220817292e-12      -1.557817068397e-11       0.000000000000e+00       1.521037078848e-14       5.242188452291e-15      -3.306283660025e-16 
  784       3.276384904128e-10       2.470837594263e-12      -1.541437526725e-11       0.000000000000e+00       1.513832052980e-14       5.228642220388e-15      -3.253600214669e-16 
  785       3.283663697114e-10       2.436829307399e-12      -1.524671298535e-11       0.000000000000e+00       1.506669626720e-14       5.214855760856e-15      -3.200935200218e-16 
  786       3.290742569879e-10       2.403213210314e-12      -1.507524596731e-11       0.000000000000e+00       1.499549460147e-14       5.200830991157e-15      -3.148306601037e-16 
  787       3.297617191336e-10       2.370006702738e-12      -1.490003716270e-11       0.000000000000e+00       1.492471205487e-14       5.186569857941e-15      -3.095732571962e-16 
  788       3.304283198412e-10       2.337227330946e-12      -1.472115034441e-11       0.000000000000e+00       1.485434507073e-14       5.172074337137e-15      -3.043231438818e-16 
  789       3.310736195961e-10       2.304892788186e-12      -1.453865011143e-11       0.000000000000e+00       1.478439001323e-14       5.157346434061e-15      -2.990821698941e-16 
  790       3.316971756673e-10       2.273020915109e-12      -1.435260189163e-11       0.000000000000e+00       1.471484316705e-14       5.142388183510e-15      -2.938522021703e-16 
  791       3.322985420987e-10       2.241629700195e-12      -1.416307194456e-11       0.000000000000e+00       1.464570073707e-14       5.127201649866e-15      -2.886351249033e-16 
  792       3.328772697002e-10       2.210737280185e-12      -1.397012736421e-11       0.000000000000e+00       1.457695884804e-14       5.111788927195e-15      -2.834328395934e-16 
  793       3.334329060386e-10       2.180361940507e-12      -1.377383608181e-11       0.000000000000e+00       1.450861354431e-14       5.096152139348e-15      -2.782472651012e-16 
  794       3.339649954290e-10       2.150522115705e-12      -1.357426686860e-11       0.000000000000e+00       1.444066078952e-14       5.080293440057e-15      -2.730803376993e-16 
  795       3.344730789258e-10       2.121236389870e-12      -1.337148933866e-11       0.000000000000e+00       1.437309646625e-14       5.064215013041e-15      -2.679340111244e-16 
  796       3.349566943137e-10       2.092523497065e-12      -1.316557395162e-11       0.000000000000e+00       1.430591637576e-14       5.047919072102e-15      -2.628102566301e-16 
  797       3.354153760989e-10       2.064402321756e-12      -1.295659201552e-11       0.000000000000e+00       1.423911623763e-14       5.031407861227e-15      -2.577110630382e-16 
  798       3.358487198245e-10       2.036889922318e-12      -1.274461693727e-11       0.000000000000e+00       1.417269220076e-14       5.014683871345e-15      -2.526380129659e-16 
  799       3.362565763229e-10       2.009995561052e-12      -1.252972799376e-11       0.000000000000e+00       1.410664238690e-14       4.997750494742e-15      -2.475910029026e-16 
  800       3.366388609977e-10       1.983726565855e-12      -1.231200663523e-11       0.000000000000e+00       1.404096537472e-14       4.980611382812e-15      -2.425694998324e-16 
  801       3.369954898246e-10       1.958090297306e-12      -1.209153524683e-11       0.000000000000e+00       1.397565969086e-14       4.963270230623e-15      -2.375729629119e-16 
  802       3.373263793543e-10       1.933094148726e-12      -1.186839715163e-11       0.000000000000e+00       1.391072380979e-14       4.945730777057e-15      -2.326008434422e-16 
  803       3.376314467163e-10       1.908745546229e-12      -1.164267661360e-11       0.000000000000e+00       1.384615615354e-14       4.927996804952e-15      -2.276525848422e-16 
  804       3.379106096215e-10       1.885051948787e-12      -1.141445884070e-11       0.000000000000e+00       1.378195509153e-14       4.910072141242e-15      -2.227276226199e-16 
  805       3.381637863660e-10       1.862020848278e-12      -1.118382998783e-11       0.000000000000e+00       1.371811894031e-14       4.891960657100e-15      -2.178253843457e-16 
  806       3.383908958339e-10       1.839659769548e-12      -1.095087715990e-11       0.000000000000e+00       1.365464596340e-14       4.873666268077e-15      -2.129452896242e-16 
  807       3.385918575005e-10       1.817976270465e-12      -1.071568841481e-11       0.000000000000e+00       1.359153437106e-14       4.855192934242e-15      -2.080867500673e-16 
  808       3.387665914361e-10       1.796977941978e-12      -1.047835276649e-11       0.000000000000e+00       1.352878232006e-14       4.836544660325e-15      -2.032491692657e-16 
  809       3.389150183083e-10       1.776672408171e-12      -1.023896018795e-11       0.000000000000e+00       1.346638791348e-14       4.817725495858e-15      -1.984319427621e-16 
  810       3.390370593861e-10       1.757067326320e-12      -9.997601614211e-12       0.000000000000e+00       1.340434920053e-14       4.798739535313e-15      -1.936344580232e-16 
  811       3.391326365426e-10       1.738170386950e-12      -9.754368945425e-12       0.000000000000e+00       1.334266417628e-14       4.779590918248e-15      -1.888560944123e-16 
  812       3.392016722583e-10       1.719989313895e-12      -9.509355049829e-12       0.000000000000e+00       1.328133078149e-14       4.760283829440e-15      -1.840962231616e-16 
  813       3.392440896246e-10       1.702531864347e-12      -9.262653766784e-12       0.000000000000e+00       1.322034690238e-14       4.740822499036e-15      -1.793542073446e-16 
  814       3.392598123467e-10       1.685805828920e-12      -9.014359909799e-12       0.000000000000e+00       1.315971037043e-14       4.721211202684e-15      -1.746294018487e-16 
  815       3.392487647467e-10       1.669819031702e-12      -8.764569269543e-12       0.000000000000e+00       1.309941896218e-14       4.701454261681e-15      -1.699211533472e-16 
  816       3.392108717673e-10       1.654579330314e-12      -8.513378616865e-12       0.000000000000e+00       1.303947039897e-14       4.681556043110e-15      -1.652288002723e-16 
  817       3.391460589748e-10       1.640094615965e-12      -8.260885705816e-12       0.000000000000e+00       1.297986234678e-14       4.661520959983e-15      -1.605516727869e-16 
  818       3.390542525622e-10       1.626372813508e-12      -8.007189276668e-12       0.000000000000e+00       1.292059241599e-14       4.641353471381e-15      -1.558890927576e-16 
  819       3.389353793524e-10       1.613421881501e-12      -7.752389058930e-12       0.000000000000e+00       1.286165816120e-14       4.621058082594e-15      -1.512403737265e-16 
  820       3.387893668017e-10       1.601249812257e-12      -7.496585774371e-12       0.000000000000e+00       1.280305708096e-14       4.600639345264e-15      -1.466048208842e-16 
  821       3.386161430027e-10       1.589864631907e-12      -7.239881140035e-12       0.000000000000e+00       1.274478661762e-14       4.580101857523e-15      -1.419817310417e-16 
  822       3.384156366879e-10       1.579274400450e-12      -6.982377871266e-12       0.000000000000e+00       1.268684415708e-14       4.559450264138e-15      -1.373703926032e-16 
  823       3.381877772325e-10       1.569487211817e-12      -6.724179684721e-12       0.000000000000e+00       1.262922702860e-14       4.538689256649e-15      -1.327700855383e-16 
  824       3.379324946578e-10       1.560511193920e-12      -6.465391301393e-12       0.000000000000e+00       1.257193250457e-14       4.517823573507e-15      -1.281800813546e-16 
  825       3.376497196346e-10       1.552354508714e-12      -6.206118449631e-12       0.000000000000e+00       1.251495780032e-14       4.496858000223e-15      -1.235996430696e-16 
  826       3.373393834860e-10       1.545025352253e-12      -5.946467868154e-12       0.000000000000e+00       1.245830007388e-14       4.475797369501e-15      -1.190280251840e-16 
  827       3.370014181911e-10       1.538531954743e-12      -5.686547309077e-12       0.000000000000e+00       1.240195642580e-14       4.454646561384e-15      -1.144644736533e-16 
  828       3.366357563879e-10       1.532882580602e-12      -5.426465540926e-12       0.000000000000e+00       1.234592389890e-14       4.433410503391e-15      -1.099082258604e-16 
  829       3.362423313767e-10       1.528085528516e-12      -5.166332351656e-12       0.000000000000e+00       1.229019947812e-14       4.412094170661e-15      -1.053585105885e-16 
  830       3.358210771230e-10       1.524149131495e-12      -4.906258551676e-12       0.000000000000e+00       1.223478009023e-14       4.390702586093e-15      -1.008145479928e-16 
  831       3.353719282613e-10       1.521081756928e-12      -4.646355976862e-12       0.000000000000e+00       1.217966260368e-14       4.369240820485e-15      -9.627554957341e-17 
  832       3.348948200977e-10       1.518891806643e-12      -4.386737491579e-12       0.000000000000e+00       1.212484382835e-14       4.347713992678e-15      -9.174071814755e-17 
  833       3.343897366008e-10       1.517585671621e-12      -4.127510286178e-12       0.000000000000e+00       1.207032089556e-14       4.326126156025e-15      -8.720954372929e-17 
  834       3.338568552882e-10       1.517161556739e-12      -3.868755634643e-12       0.000000000000e+00       1.201609240561e-14       4.304476936134e-15      -8.268269690747e-17 
  835       3.332964048849e-10       1.517615547948e-12      -3.610548788268e-12       0.000000000000e+00       1.196215729991e-14       4.282764834494e-15      -7.816115106576e-17 
  836       3.327086175775e-10       1.518943647504e-12      -3.352965650900e-12       0.000000000000e+00       1.190851448246e-14       4.260988336759e-15      -7.364588791726e-17 
  837       3.320937290255e-10       1.521141773680e-12      -3.096082780794e-12       0.000000000000e+00       1.185516281973e-14       4.239145912691e-15      -6.913789752804e-17 
  838       3.314519783729e-10       1.524205760466e-12      -2.839977392482e-12       0.000000000000e+00       1.180210114047e-14       4.217236016115e-15      -6.463817834064e-17 
  839       3.307836082600e-10       1.528131357268e-12      -2.584727358628e-12       0.000000000000e+00       1.174932823562e-14       4.195257084861e-15      -6.014773719764e-17 
  840       3.300888648344e-10       1.532914228619e-12      -2.330411211893e-12       0.000000000000e+00       1.169684285811e-14       4.173207540719e-15      -5.566758936511e-17 
  841       3.293679977631e-10       1.538549953878e-12      -2.077108146792e-12       0.000000000000e+00       1.164464372276e-14       4.151085789383e-15      -5.119875855621e-17 
  842       3.286212602434e-10       1.545034026932e-12      -1.824898021559e-12       0.000000000000e+00       1.159272950611e-14       4.128890220400e-15      -4.674227695466e-17 
  843       3.278489090149e-10       1.552361855903e-12      -1.573861360005e-12       0.000000000000e+00       1.154109884625e-14       4.106619207119e-15      -4.229918523830e-17 
  844       3.270512043707e-10       1.560528762848e-12      -1.324079353380e-12       0.000000000000e+00       1.148975034275e-14       4.084271106641e-15      -3.787053260258e-17 
  845       3.262284101690e-10       1.569529983465e-12      -1.075633862235e-12       0.000000000000e+00       1.143868255642e-14       4.061844259767e-15      -3.345737678410e-17 
  846       3.253807938448e-10       1.579360666793e-12      -8.286074182803e-13       0.000000000000e+00       1.138789400923e-14       4.039336990944e-15      -2.906078408414e-17 
  847       3.245086264211e-10       1.590015874919e-12      -5.830832262489e-13       0.000000000000e+00       1.133738318415e-14       4.016747608217e-15      -2.468182939218e-17 
  848       3.236121825205e-10       1.601490582679e-12      -3.391451657568e-13       0.000000000000e+00       1.128714852499e-14       3.994074403175e-15      -2.032159620941e-17 
  849       3.226917403770e-10       1.613779677361e-12      -9.687779316346e-14       0.000000000000e+00       1.123718843625e-14       3.971315650899e-15      -1.598117667227e-17 
  850       3.217475818471e-10       1.626877958410e-12       1.436336565669e-13       0.000000000000e+00       1.118750128301e-14       3.948469609916e-15      -1.166167157596e-17 
  851       3.207799924213e-10       1.640780137130e-12       3.823032680043e-13       0.000000000000e+00       1.113808539074e-14       3.925534522140e-15      -7.364190397989e-18 
  852       3.197892612362e-10       1.655480836387e-12       6.190444433920e-13       0.000000000000e+00       1.108893904519e-14       3.902508612824e-15      -3.089851321655e-18 
  853       3.187756810853e-10       1.670974590314e-12       8.537699007860e-13       0.000000000000e+00       1.104006049221e-14       3.879390090511e-15       1.160218740392e-18 
  854       3.177395484309e-10       1.687255844011e-12       1.086391672193e-12       0.000000000000e+00       1.099144793765e-14       3.856177146979e-15       5.384884122645e-18 
  855       3.166811634155e-10       1.704318953254e-12       1.316821101712e-12       0.000000000000e+00       1.094309954715e-14       3.832867957189e-15       9.583000383212e-18 
  856       3.156008298734e-10       1.722158184192e-12       1.544968843668e-12       0.000000000000e+00       1.089501344605e-14       3.809460679236e-15       1.375341428029e-17 
  857       3.144988553420e-10       1.740767713053e-12       1.770744860759e-12       0.000000000000e+00       1.084718771924e-14       3.785953454298e-15       1.789496374866e-17 
  858       3.133755510736e-10       1.760141625849e-12       1.994058422187e-12       0.000000000000e+00       1.079962041096e-14       3.762344406582e-15       2.200647787612e-17 
  859       3.122312320466e-10       1.780273918076e-12       2.214818101803e-12       0.000000000000e+00       1.075230952474e-14       3.738631643273e-15       2.608677688002e-17 
  860       3.110662169773e-10       1.801158494419e-12       2.432931776242e-12       0.000000000000e+00       1.070525302317e-14       3.714813254483e-15       3.013467208369e-17 
  861       3.098808283312e-10       1.822789168456e-12       2.648306623064e-12       0.000000000000e+00       1.065844882779e-14       3.690887313203e-15       3.414896589294e-17 
  862       3.086753923346e-10       1.845159662360e-12       2.860849118894e-12       0.000000000000e+00       1.061189481898e-14       3.666851875243e-15       3.812845177253e-17 
  863       3.074502389861e-10       1.868263606601e-12       3.070465037559e-12       0.000000000000e+00       1.056558883574e-14       3.642704979190e-15       4.207191422265e-17 
  864       3.062057020682e-10       1.892094539655e-12       3.277059448228e-12       0.000000000000e+00       1.051952867562e-14       3.618444646350e-15       4.597812875540e-17 
  865       3.049421191584e-10       1.916645907698e-12       3.480536713551e-12       0.000000000000e+00       1.047371209449e-14       3.594068880700e-15       4.984586187125e-17 
  866       3.036598316414e-10       1.941911064320e-12       3.680800487797e-12       0.000000000000e+00       1.042813680649e-14       3.569575668835e-15       5.367387103553e-17 
  867       3.023591847201e-10       1.967883270218e-12       3.877753714995e-12       0.000000000000e+00       1.038280048380e-14       3.544962979915e-15       5.746090465491e-17 
  868       3.010405274271e-10       1.994555692906e-12       4.071298627072e-12       0.000000000000e+00       1.033770075655e-14       3.520228765619e-15       6.120570205386e-17 
  869       2.997042126365e-10       2.021921406418e-12       4.261336741992e-12       0.000000000000e+00       1.029283521265e-14       3.495370960087e-15       6.490699345116e-17 
  870       2.983506039202e-10       2.049972396189e-12       4.447780706577e-12       0.000000000000e+00       1.024820168834e-14       3.470388625531e-15       6.856379936546e-17 
  871       2.969800962198e-10       2.078696556011e-12       4.630590046533e-12       0.000000000000e+00       1.020379914553e-14       3.445285410231e-15       7.217633438586e-17 
  872       2.955930955443e-10       2.108080640104e-12       4.809736012584e-12       0.000000000000e+00       1.015962680890e-14       3.420066148460e-15       7.574511851922e-17 
  873       2.941900121696e-10       2.138111252912e-12       4.985189790177e-12       0.000000000000e+00       1.011568387644e-14       3.394735720209e-15       7.927067915916e-17 
  874       2.927712606502e-10       2.168774848647e-12       5.156922499491e-12       0.000000000000e+00       1.007196951933e-14       3.369299051323e-15       8.275355111005e-17 
  875       2.913372598329e-10       2.200057730840e-12       5.324905195454e-12       0.000000000000e+00       1.002848288187e-14       3.343761113626e-15       8.619427661081e-17 
  876       2.898884328686e-10       2.231946051882e-12       5.489108867756e-12       0.000000000000e+00       9.985223081342e-15       3.318126925051e-15       8.959340535886e-17 
  877       2.884252072249e-10       2.264425812571e-12       5.649504440868e-12       0.000000000000e+00       9.942189207951e-15       3.292401549774e-15       9.295149453401e-17 
  878       2.869480146993e-10       2.297482861659e-12       5.806062774051e-12       0.000000000000e+00       9.899380324696e-15       3.266590098340e-15       9.626910882233e-17 
  879       2.854572914312e-10       2.331102895396e-12       5.958754661375e-12       0.000000000000e+00       9.856795467282e-15       3.240697727795e-15       9.954682044008e-17 
  880       2.839534779148e-10       2.365271457077e-12       6.107550831731e-12       0.000000000000e+00       9.814433644021e-15       3.214729641815e-15       1.027852091576e-16 
  881       2.824370190116e-10       2.399973936588e-12       6.252421948849e-12       0.000000000000e+00       9.772293835724e-15       3.188691090838e-15       1.059848623230e-16 
  882       2.809083639629e-10       2.435195569951e-12       6.393338611309e-12       0.000000000000e+00       9.730374995609e-15       3.162587372190e-15       1.091463748866e-16 
  883       2.793679664027e-10       2.470921438867e-12       6.530271352559e-12       0.000000000000e+00       9.688676049200e-15       3.136423830217e-15       1.122703494242e-16 
  884       2.778162843698e-10       2.507136470269e-12       6.663190640926e-12       0.000000000000e+00       9.647195894221e-15       3.110205856417e-15       1.153573961613e-16 
  885       2.762537803209e-10       2.543825435860e-12       6.792066879638e-12       0.000000000000e+00       9.605933400504e-15       3.083938889568e-15       1.184081329968e-16 
  886       2.746809211429e-10       2.580972951664e-12       6.916870406828e-12       0.000000000000e+00       9.564887409886e-15       3.057628415857e-15       1.214231855274e-16 
  887       2.730981781655e-10       2.618563477568e-12       7.037571495558e-12       0.000000000000e+00       9.524056736106e-15       3.031279969010e-15       1.244031870707e-16 
  888       2.715060271740e-10       2.656581316870e-12       7.154140353830e-12       0.000000000000e+00       9.483440164710e-15       3.004899130426e-15       1.273487786897e-16 
  889       2.699049484217e-10       2.695010615825e-12       7.266547124602e-12       0.000000000000e+00       9.443036452949e-15       2.978491529301e-15       1.302606092166e-16 
  890       2.682954266425e-10       2.733835363191e-12       7.374761885799e-12       0.000000000000e+00       9.402844329679e-15       2.952062842762e-15       1.331393352764e-16 
  891       2.666779510635e-10       2.773039389770e-12       7.478754650334e-12       0.000000000000e+00       9.362862495260e-15       2.925618795996e-15       1.359856213112e-16 
  892       2.650530154177e-10       2.812606367962e-12       7.578495366116e-12       0.000000000000e+00       9.323089621460e-15       2.899165162380e-15       1.388001396038e-16 
  893       2.634211179566e-10       2.852519811302e-12       7.673953916073e-12       0.000000000000e+00       9.283524351349e-15       2.872707763610e-15       1.415835703016e-16 
  894       2.617827614625e-10       2.892763074014e-12       7.765100118157e-12       0.000000000000e+00       9.244165299206e-15       2.846252469831e-15       1.443366014406e-16 
  895       2.601384532617e-10       2.933319350549e-12       7.851903725366e-12       0.000000000000e+00       9.205011050414e-15       2.819805199768e-15       1.470599289695e-16 
  896       2.584887052362e-10       2.974171675137e-12       7.934334425756e-12       0.000000000000e+00       9.166060161363e-15       2.793371920858e-15       1.497542567730e-16 
  897       2.568340338373e-10       3.015302921330e-12       8.012361842458e-12       0.000000000000e+00       9.127311159347e-15       2.766958649373e-15       1.524202966964e-16 
  898       2.551749600972e-10       3.056695801545e-12       8.085955533689e-12       0.000000000000e+00       9.088762542468e-15       2.740571450558e-15       1.550587685690e-16 
  899       2.535120096425e-10       3.098332866617e-12       8.155084992769e-12       0.000000000000e+00       9.050412779533e-15       2.714216438756e-15       1.576704002280e-16 
  900       2.518457127062e-10       3.140196505337e-12       8.219719648135e-12       0.000000000000e+00       9.012260309957e-15       2.687899777538e-15       1.602559275429e-16 
  901       2.501766041406e-10       3.182268944004e-12       8.279828863358e-12       0.000000000000e+00       8.974303543659e-15       2.661627679838e-15       1.628160944387e-16 
  902       2.485052234294e-10       3.224532245964e-12       8.335381937154e-12       0.000000000000e+00       8.936540860967e-15       2.635406408075e-15       1.653516529203e-16 
  903       2.468321147012e-10       3.266968311164e-12       8.386348103404e-12       0.000000000000e+00       8.898970612515e-15       2.609242274290e-15       1.678633630962e-16 
  904       2.451578267411e-10       3.309558875690e-12       8.432696531161e-12       0.000000000000e+00       8.861591119142e-15       2.583141640271e-15       1.703519932023e-16 
  905       2.434829130040e-10       3.352285511319e-12       8.474396324673e-12       0.000000000000e+00       8.824400671796e-15       2.557110917687e-15       1.728183196262e-16 
  906       2.418079316269e-10       3.395129625058e-12       8.511416523393e-12       0.000000000000e+00       8.787397531432e-15       2.531156568215e-15       1.752631269304e-16 
  907       2.401334454414e-10       3.438072458697e-12       8.543726101994e-12       0.000000000000e+00       8.750579928911e-15       2.505285103671e-15       1.776872078770e-16 
  908       2.384600219867e-10       3.481095088350e-12       8.571293970385e-12       0.000000000000e+00       8.713946064901e-15       2.479503086140e-15       1.800913634509e-16 
  909       2.367881948353e-10       3.524179224112e-12       8.594099378721e-12       0.000000000000e+00       8.677494324835e-15       2.453816168940e-15       1.824761580658e-16 
  910       2.351183468669e-10       3.567309624015e-12       8.612163315552e-12       0.000000000000e+00       8.641223927759e-15       2.428226202379e-15       1.848411808230e-16 
  911       2.334508251444e-10       3.610471717946e-12       8.625517614033e-12       0.000000000000e+00       8.605134287706e-15       2.402734081767e-15       1.871857724340e-16 
  912       2.317859794382e-10       3.653650810712e-12       8.634194594166e-12       0.000000000000e+00       8.569224799516e-15       2.377340702359e-15       1.895092689515e-16 
  913       2.301241622323e-10       3.696832081701e-12       8.638227064324e-12       0.000000000000e+00       8.533494838768e-15       2.352046959344e-15       1.918110017576e-16 
  914       2.284657287319e-10       3.740000584549e-12       8.637648322775e-12       0.000000000000e+00       8.497943761713e-15       2.326853747841e-15       1.940902975528e-16 
  915       2.268110368700e-10       3.783141246796e-12       8.632492159206e-12       0.000000000000e+00       8.462570905200e-15       2.301761962884e-15       1.963464783437e-16 
  916       2.251604473148e-10       3.826238869549e-12       8.622792856247e-12       0.000000000000e+00       8.427375586614e-15       2.276772499416e-15       1.985788614316e-16 
  917       2.235143234762e-10       3.869278127147e-12       8.608585190997e-12       0.000000000000e+00       8.392357103802e-15       2.251886252277e-15       2.007867594011e-16 
  918       2.218730315129e-10       3.912243566819e-12       8.589904436546e-12       0.000000000000e+00       8.357514735008e-15       2.227104116200e-15       2.029694801083e-16 
  919       2.202369403398e-10       3.955119608350e-12       8.566786363499e-12       0.000000000000e+00       8.322847738800e-15       2.202426985796e-15       2.051263266691e-16 
  920       2.186064216343e-10       3.997890543736e-12       8.539267241503e-12       0.000000000000e+00       8.288355354007e-15       2.177855755548e-15       2.072565974477e-16 
  921       2.169818498440e-10       4.040540536855e-12       8.507383840768e-12       0.000000000000e+00       8.254036799645e-15       2.153391319801e-15       2.093595860449e-16 
