# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  379       2.576368590534e-10       2.756257513331e-12       6.066370308168e-12       0.000000000000e+00       2.082159506814e-13       2.806068810667e-14       2.166515074162e-15 
  380       2.557106412726e-10       2.763961078194e-12       5.806836540116e-12       0.000000000000e+00       2.064102340203e-13       2.754964669226e-14       2.157134281252e-15 
  381       2.538464676768e-10       2.771163062710e-12       5.546391729778e-12       0.000000000000e+00       2.046238757420e-13       2.704640540867e-14       2.148028209220e-15 
  382       2.520443960965e-10       2.777858343407e-12       5.285154180843e-12       0.000000000000e+00       2.028565164764e-13       2.655150084748e-14       2.139285798011e-15 
  383       2.503044654082e-10       2.784041811175e-12       5.023244414681e-12       0.000000000000e+00       2.011077802128e-13       2.606547786070e-14       2.130997753547e-15 
  384       2.486266848156e-10       2.789708990793e-12       4.760780275292e-12       0.000000000000e+00       1.993773228201e-13       2.558874728228e-14       2.123229901367e-15 
  385       2.470110016008e-10       2.794857924619e-12       4.497862012890e-12       0.000000000000e+00       1.976649799050e-13       2.512115307011e-14       2.115942114250e-15 
  386       2.454573318137e-10       2.799487360769e-12       4.234586662818e-12       0.000000000000e+00       1.959706242791e-13       2.466238889635e-14       2.109066342888e-15 
  387       2.439655705245e-10       2.803596141202e-12       3.971052912414e-12       0.000000000000e+00       1.942941177145e-13       2.421213892610e-14       2.102532986564e-15 
  388       2.425355916418e-10       2.807183202569e-12       3.707361110385e-12       0.000000000000e+00       1.926353108494e-13       2.377007774803e-14       2.096270882792e-15 
  389       2.411672477300e-10       2.810247577064e-12       3.443613276179e-12       0.000000000000e+00       1.909940430938e-13       2.333587030508e-14       2.090207296958e-15 
  390       2.398603698271e-10       2.812788393269e-12       3.179913109367e-12       0.000000000000e+00       1.893701425351e-13       2.290917182510e-14       2.084267911957e-15 
  391       2.386147672621e-10       2.814804877003e-12       2.916365999014e-12       0.000000000000e+00       1.877634258432e-13       2.248962775154e-14       2.078376817835e-15 
  392       2.374302274731e-10       2.816296352170e-12       2.653079033055e-12       0.000000000000e+00       1.861736981767e-13       2.207687367416e-14       2.072456501431e-15 
  393       2.363065158243e-10       2.817262241608e-12       2.390161007673e-12       0.000000000000e+00       1.846007530878e-13       2.167053525962e-14       2.066427836013e-15 
  394       2.352433754242e-10       2.817702067936e-12       2.127722436674e-12       0.000000000000e+00       1.830443724285e-13       2.127022818224e-14       2.060210070920e-15 
  395       2.342405269430e-10       2.817615454403e-12       1.865875560860e-12       0.000000000000e+00       1.815043262556e-13       2.087555805463e-14       2.053720821202e-15 
  396       2.332976684301e-10       2.817002125736e-12       1.604734357407e-12       0.000000000000e+00       1.799803727367e-13       2.048612035838e-14       2.046876057261e-15 
  397       2.324144751321e-10       2.815861908987e-12       1.344414549242e-12       0.000000000000e+00       1.784722580553e-13       2.010150037470e-14       2.039590094489e-15 
  398       2.315905993102e-10       2.814194734381e-12       1.085033614415e-12       0.000000000000e+00       1.769797163168e-13       1.972127311514e-14       2.031775582909e-15 
  399       2.308256700577e-10       2.812000636169e-12       8.267107954768e-13       0.000000000000e+00       1.755024694538e-13       1.934500325223e-14       2.023343496814e-15 
  400       2.301192931180e-10       2.809279753467e-12       5.695671088550e-13       0.000000000000e+00       1.740402271317e-13       1.897224505019e-14       2.014203124410e-15 
  401       2.294710554506e-10       2.806032620957e-12       3.137192599354e-13       0.000000000000e+00       1.725927234424e-13       1.860265055249e-14       2.004286432050e-15 
  402       2.288805394836e-10       2.802261050825e-12       5.926112639560e-14       0.000000000000e+00       1.711598286426e-13       1.823629860281e-14       1.993622150224e-15 
  403       2.283473090190e-10       2.797967284416e-12      -1.937183771188e-13       0.000000000000e+00       1.697414412756e-13       1.787337760031e-14       1.982264349535e-15 
  404       2.278709043527e-10       2.793153706333e-12      -4.451292604263e-13       0.000000000000e+00       1.683374516815e-13       1.751407832972e-14       1.970268316116e-15 
  405       2.274508420958e-10       2.787822845505e-12      -6.948804529703e-13       0.000000000000e+00       1.669477419306e-13       1.715859397270e-14       1.957690559419e-15 
  406       2.270866149952e-10       2.781977376244e-12      -9.428797989803e-13       0.000000000000e+00       1.655721857557e-13       1.680712011903e-14       1.944588819992e-15 
  407       2.267776917554e-10       2.775620119316e-12      -1.189034052633e-12       0.000000000000e+00       1.642106484854e-13       1.645985477789e-14       1.931022077271e-15 
  408       2.265235168594e-10       2.768754043001e-12      -1.433248873212e-12       0.000000000000e+00       1.628629869773e-13       1.611699838913e-14       1.917050557360e-15 
  409       2.263235103897e-10       2.761382264156e-12      -1.675428820273e-12       0.000000000000e+00       1.615290495504e-13       1.577875383452e-14       1.902735740818e-15 
  410       2.261770678500e-10       2.753508049282e-12      -1.915477348797e-12       0.000000000000e+00       1.602086759182e-13       1.544532644902e-14       1.888140370444e-15 
  411       2.260835599857e-10       2.745134815585e-12      -2.153296804361e-12       0.000000000000e+00       1.589016971220e-13       1.511692403204e-14       1.873328459059e-15 
  412       2.260423326056e-10       2.736266132043e-12      -2.388788418291e-12       0.000000000000e+00       1.576079354633e-13       1.479375685871e-14       1.858365297291e-15 
  413       2.260527064029e-10       2.726905720467e-12      -2.621852302826e-12       0.000000000000e+00       1.563272044372e-13       1.447603769109e-14       1.843317461364e-15 
  414       2.261139767763e-10       2.717057456565e-12      -2.852387446280e-12       0.000000000000e+00       1.550593086651e-13       1.416398178952e-14       1.828252820878e-15 
  415       2.262254136512e-10       2.706725371008e-12      -3.080291708203e-12       0.000000000000e+00       1.538040438277e-13       1.385780692380e-14       1.813240546594e-15 
  416       2.263862613010e-10       2.695913650492e-12      -3.305461814539e-12       0.000000000000e+00       1.525611965977e-13       1.355773338448e-14       1.798351118221e-15 
  417       2.265957381682e-10       2.684626638803e-12      -3.527793352789e-12       0.000000000000e+00       1.513305445733e-13       1.326398399415e-14       1.783656332200e-15 
  418       2.268530665544e-10       2.672869105036e-12      -3.747187221604e-12       0.000000000000e+00       1.501118840156e-13       1.297671810253e-14       1.769214625523e-15 
  419       2.271575631918e-10       2.660647056348e-12      -3.963569236283e-12       0.000000000000e+00       1.489051142607e-13       1.269583102246e-14       1.755026469571e-15 
  420       2.275085514675e-10       2.647966955538e-12      -4.176871195000e-12       0.000000000000e+00       1.477101561091e-13       1.242114764703e-14       1.741077441635e-15 
  421       2.279053316808e-10       2.634835457683e-12      -4.387024485501e-12       0.000000000000e+00       1.465269242378e-13       1.215248780227e-14       1.727352766600e-15 
  422       2.283471808852e-10       2.621259411387e-12      -4.593960084683e-12       0.000000000000e+00       1.453553271522e-13       1.188966621315e-14       1.713837314658e-15 
  423       2.288333527297e-10       2.607245860028e-12      -4.797608558181e-12       0.000000000000e+00       1.441952671384e-13       1.163249246968e-14       1.700515599039e-15 
  424       2.293630773006e-10       2.592802043002e-12      -4.997900059953e-12       0.000000000000e+00       1.430466402148e-13       1.138077099285e-14       1.687371773733e-15 
  425       2.299355609632e-10       2.577935396974e-12      -5.194764331857e-12       0.000000000000e+00       1.419093360844e-13       1.113430100074e-14       1.674389631212e-15 
  426       2.305499862032e-10       2.562653557122e-12      -5.388130703241e-12       0.000000000000e+00       1.407832380864e-13       1.089287647448e-14       1.661552600156e-15 
  427       2.312055114687e-10       2.546964358385e-12      -5.577928090523e-12       0.000000000000e+00       1.396682231489e-13       1.065628612434e-14       1.648843743175e-15 
  428       2.319012710114e-10       2.530875836711e-12      -5.764084996774e-12       0.000000000000e+00       1.385641617400e-13       1.042431335571e-14       1.636245754535e-15 
  429       2.326363747287e-10       2.514396230300e-12      -5.946529511304e-12       0.000000000000e+00       1.374709178205e-13       1.019673623518e-14       1.623740957881e-15 
  430       2.334099080050e-10       2.497533980857e-12      -6.125189309240e-12       0.000000000000e+00       1.363883487955e-13       9.973327456509e-15       1.611311303957e-15 
  431       2.342209315533e-10       2.480297734833e-12      -6.299991651116e-12       0.000000000000e+00       1.353163054666e-13       9.753854306713e-15       1.598938368337e-15 
  432       2.350684812573e-10       2.462696344675e-12      -6.470863382451e-12       0.000000000000e+00       1.342546319838e-13       9.538078632057e-15       1.586603349144e-15 
  433       2.359515680126e-10       2.444738870073e-12      -6.637730933336e-12       0.000000000000e+00       1.332031657974e-13       9.325756804099e-15       1.574287064772e-15 
  434       2.368691775683e-10       2.426434579207e-12      -6.800520318014e-12       0.000000000000e+00       1.321617376103e-13       9.116639685717e-15       1.561969951617e-15 
  435       2.378202703690e-10       2.407792949990e-12      -6.959157134466e-12       0.000000000000e+00       1.311301713294e-13       8.910472597138e-15       1.549632061793e-15 
  436       2.388038288182e-10       2.388823634816e-12      -7.113573152200e-12       0.000000000000e+00       1.301083062204e-13       8.707037041075e-15       1.537255717380e-15 
  437       2.398190011260e-10       2.369536350942e-12      -7.263726318229e-12       0.000000000000e+00       1.290960642794e-13       8.506277478522e-15       1.524833575196e-15 
  438       2.408649619440e-10       2.349940988901e-12      -7.409581416990e-12       0.000000000000e+00       1.280933850119e-13       8.308178711072e-15       1.512360826312e-15 
  439       2.419408652480e-10       2.330047649899e-12      -7.551103546108e-12       0.000000000000e+00       1.271002033995e-13       8.112724495942e-15       1.499832563220e-15 
  440       2.430458442099e-10       2.309866647039e-12      -7.688258120128e-12       0.000000000000e+00       1.261164498658e-13       7.919897538300e-15       1.487243779228e-15 
  441       2.441790110690e-10       2.289408506544e-12      -7.821010874245e-12       0.000000000000e+00       1.251420502429e-13       7.729679483596e-15       1.474589367860e-15 
  442       2.453394570038e-10       2.268683968982e-12      -7.949327868039e-12       0.000000000000e+00       1.241769257365e-13       7.542050909891e-15       1.461864122246e-15 
  443       2.465262520029e-10       2.247703990488e-12      -8.073175489209e-12       0.000000000000e+00       1.232209928928e-13       7.356991320190e-15       1.449062734529e-15 
  444       2.477384447370e-10       2.226479743991e-12      -8.192520457301e-12       0.000000000000e+00       1.222741635637e-13       7.174479134768e-15       1.436179795252e-15 
  445       2.489750624304e-10       2.205022620435e-12      -8.307329827446e-12       0.000000000000e+00       1.213363448734e-13       6.994491683503e-15       1.423209792763e-15 
  446       2.502351107324e-10       2.183344230006e-12      -8.417570994088e-12       0.000000000000e+00       1.204074391838e-13       6.817005198206e-15       1.410147112605e-15 
  447       2.515175735885e-10       2.161456403350e-12      -8.523211694720e-12       0.000000000000e+00       1.194873440609e-13       6.641994804951e-15       1.396986036918e-15 
  448       2.528214131125e-10       2.139371192806e-12      -8.624220013615e-12       0.000000000000e+00       1.185759522408e-13       6.469434516403e-15       1.383720743834e-15 
  449       2.541455694577e-10       2.117100873621e-12      -8.720564385560e-12       0.000000000000e+00       1.176731515952e-13       6.299297224151e-15       1.370345306875e-15 
  450       2.554889606882e-10       2.094657945180e-12      -8.812213599587e-12       0.000000000000e+00       1.167788250979e-13       6.131554691036e-15       1.356853694346e-15 
  451       2.568504826507e-10       2.072055132227e-12      -8.899136802706e-12       0.000000000000e+00       1.158928507905e-13       5.966177543484e-15       1.343239768739e-15 
  452       2.582290088461e-10       2.049305386091e-12      -8.981303503639e-12       0.000000000000e+00       1.150151017483e-13       5.803135263832e-15       1.329497286122e-15 
  453       2.596233903005e-10       2.026421885905e-12      -9.058683576551e-12       0.000000000000e+00       1.141454460466e-13       5.642396182662e-15       1.315619895542e-15 
  454       2.610324554374e-10       2.003418039838e-12      -9.131247264785e-12       0.000000000000e+00       1.132837467265e-13       5.483927471127e-15       1.301601138419e-15 
  455       2.624550787972e-10       1.980307127249e-12      -9.198970574804e-12       0.000000000000e+00       1.124298789873e-13       5.327714603003e-15       1.287437064932e-15 
  456       2.638903898753e-10       1.957101210108e-12      -9.261851640112e-12       0.000000000000e+00       1.115837824391e-13       5.173820440813e-15       1.273134176407e-15 
  457       2.653375707032e-10       1.933812189208e-12      -9.319894887454e-12       0.000000000000e+00       1.107454104527e-13       5.022328022213e-15       1.258701735476e-15 
  458       2.667957875142e-10       1.910452161101e-12      -9.373105700686e-12       0.000000000000e+00       1.099147130597e-13       4.873321264468e-15       1.244149172929e-15 
  459       2.682641906551e-10       1.887033419112e-12      -9.421490427620e-12       0.000000000000e+00       1.090916369287e-13       4.726884968039e-15       1.229486088625e-15 
  460       2.697419144971e-10       1.863568454356e-12      -9.465056386882e-12       0.000000000000e+00       1.082761253413e-13       4.583104820176e-15       1.214722252401e-15 
  461       2.712280773473e-10       1.840069956755e-12      -9.503811874756e-12       0.000000000000e+00       1.074681181676e-13       4.442067398509e-15       1.199867604984e-15 
  462       2.727217813602e-10       1.816550816053e-12      -9.537766172036e-12       0.000000000000e+00       1.066675518425e-13       4.303860174638e-15       1.184932258903e-15 
  463       2.742221124488e-10       1.793024122832e-12      -9.566929550878e-12       0.000000000000e+00       1.058743593415e-13       4.168571517723e-15       1.169926499397e-15 
  464       2.757281401959e-10       1.769503169531e-12      -9.591313281646e-12       0.000000000000e+00       1.050884701567e-13       4.036290698076e-15       1.154860785325e-15 
  465       2.772389177659e-10       1.746001451458e-12      -9.610929639768e-12       0.000000000000e+00       1.043098102729e-13       3.907107890753e-15       1.139745750080e-15 
  466       2.787534818152e-10       1.722532667810e-12      -9.625791912581e-12       0.000000000000e+00       1.035383021429e-13       3.781114179142e-15       1.124592202495e-15 
  467       2.802708524046e-10       1.699110722687e-12      -9.635914406183e-12       0.000000000000e+00       1.027738646643e-13       3.658401558555e-15       1.109411127757e-15 
  468       2.817900329098e-10       1.675749726110e-12      -9.641312452284e-12       0.000000000000e+00       1.020164131549e-13       3.539062939821e-15       1.094213688316e-15 
  469       2.833100099331e-10       1.652463995036e-12      -9.642002415055e-12       0.000000000000e+00       1.012658593286e-13       3.423192152872e-15       1.079011224797e-15 
  470       2.848297532148e-10       1.629268054372e-12      -9.638001697981e-12       0.000000000000e+00       1.005221112717e-13       3.310883950338e-15       1.063815256907e-15 
  471       2.863482155441e-10       1.606176637998e-12      -9.629328750706e-12       0.000000000000e+00       9.978507341866e-14       3.202234011137e-15       1.048637484350e-15 
  472       2.878643326711e-10       1.583204689777e-12      -9.616003075888e-12       0.000000000000e+00       9.905464652780e-14       3.097338944065e-15       1.033489787734e-15 
  473       2.893770232173e-10       1.560367364572e-12      -9.598045236046e-12       0.000000000000e+00       9.833072765762e-14       2.996296291386e-15       1.018384229484e-15 
  474       2.908851885878e-10       1.537680029266e-12      -9.575476860413e-12       0.000000000000e+00       9.761321014249e-14       2.899204532424e-15       1.003333054749e-15 
  475       2.923877903849e-10       1.515157561018e-12      -9.548323855809e-12       0.000000000000e+00       9.690199696229e-14       2.806122307120e-15       9.883462806972e-16 
  476       2.938840854396e-10       1.492812216339e-12      -9.516626133490e-12       0.000000000000e+00       9.619704135006e-14       2.716944705882e-15       9.734243813254e-16 
  477       2.953733978006e-10       1.470655698787e-12      -9.480428193561e-12       0.000000000000e+00       9.549830738009e-14       2.631523199655e-15       9.585653805004e-16 
  478       2.968550418349e-10       1.448699856463e-12      -9.439775956396e-12       0.000000000000e+00       9.480575666974e-14       2.549706059579e-15       9.437672429642e-16 
  479       2.983283221795e-10       1.426956682656e-12      -9.394716771186e-12       0.000000000000e+00       9.411934836253e-14       2.471338338932e-15       9.290278739655e-16 
  480       2.997925336946e-10       1.405438316489e-12      -9.345299424497e-12       0.000000000000e+00       9.343903911117e-14       2.396261855078e-15       9.143451188899e-16 
  481       3.012469614155e-10       1.384157043557e-12      -9.291574148812e-12       0.000000000000e+00       9.276478306061e-14       2.324315171419e-15       8.997167628904e-16 
  482       3.026908805054e-10       1.363125296575e-12      -9.233592631089e-12       0.000000000000e+00       9.209653183109e-14       2.255333579335e-15       8.851405305183e-16 
  483       3.041235562077e-10       1.342355656018e-12      -9.171408021307e-12       0.000000000000e+00       9.143423450120e-14       2.189149080135e-15       8.706140853532e-16 
  484       3.055442437984e-10       1.321860850768e-12      -9.105074941019e-12       0.000000000000e+00       9.077783759087e-14       2.125590367006e-15       8.561350296342e-16 
  485       3.069521885388e-10       1.301653758753e-12      -9.034649491901e-12       0.000000000000e+00       9.012728504450e-14       2.064482806956e-15       8.417009038900e-16 
  486       3.083466256279e-10       1.281747407591e-12      -8.960189264304e-12       0.000000000000e+00       8.948251821391e-14       2.005648422764e-15       8.273091865696e-16 
  487       3.097267801544e-10       1.262154975238e-12      -8.881753345807e-12       0.000000000000e+00       8.884347584148e-14       1.948905874928e-15       8.129572936730e-16 
  488       3.110918670500e-10       1.242889790625e-12      -8.799402329760e-12       0.000000000000e+00       8.821009404313e-14       1.894070443609e-15       7.986425783816e-16 
  489       3.124410910411e-10       1.223965334305e-12      -8.713198323845e-12       0.000000000000e+00       8.758230629140e-14       1.840954010583e-15       7.843623306888e-16 
  490       3.137736466016e-10       1.205395239095e-12      -8.623204958618e-12       0.000000000000e+00       8.696004339847e-14       1.789365041183e-15       7.701137770306e-16 
  491       3.150887179055e-10       1.187193290721e-12      -8.529487396063e-12       0.000000000000e+00       8.634323349921e-14       1.739108566250e-15       7.558940799162e-16 
  492       3.163854787790e-10       1.169373428457e-12      -8.432112338146e-12       0.000000000000e+00       8.573180203428e-14       1.689986164078e-15       7.417003375584e-16 
  493       3.176630926531e-10       1.151949745774e-12      -8.331148035360e-12       0.000000000000e+00       8.512567173308e-14       1.641795942364e-15       7.275295835044e-16 
  494       3.189207125163e-10       1.134936490980e-12      -8.226664295277e-12       0.000000000000e+00       8.452476259689e-14       1.594332520152e-15       7.133787862661e-16 
  495       3.201574808666e-10       1.118348067861e-12      -8.118732491105e-12       0.000000000000e+00       8.392899188183e-14       1.547387009784e-15       6.992448489509e-16 
  496       3.213726095090e-10       1.102198048113e-12      -8.007425518453e-12       0.000000000000e+00       8.333828442666e-14       1.500793099702e-15       6.851255678201e-16 
  497       3.225656216160e-10       1.086496175456e-12      -7.892817646899e-12       0.000000000000e+00       8.275260400356e-14       1.454566826102e-15       6.710225396362e-16 
  498       3.237361166726e-10       1.071251274920e-12      -7.774984680924e-12       0.000000000000e+00       8.217192285332e-14       1.408770864868e-15       6.569383388530e-16 
  499       3.248836912643e-10       1.056472233284e-12      -7.654004019797e-12       0.000000000000e+00       8.159621141197e-14       1.363468805759e-15       6.428755664949e-16 
  500       3.260079390692e-10       1.042167999235e-12      -7.529954666101e-12       0.000000000000e+00       8.102543829883e-14       1.318725156802e-15       6.288368502543e-16 
  501       3.271084508485e-10       1.028347583530e-12      -7.402917234257e-12       0.000000000000e+00       8.045957030460e-14       1.274605348676e-15       6.148248445892e-16 
  502       3.281848144388e-10       1.015020059161e-12      -7.272973959052e-12       0.000000000000e+00       7.989857237944e-14       1.231175739104e-15       6.008422308200e-16 
  503       3.292366147423e-10       1.002194561513e-12      -7.140208704161e-12       0.000000000000e+00       7.934240762103e-14       1.188503617239e-15       5.868917172275e-16 
  504       3.302634337193e-10       9.898802885305e-13      -7.004706970677e-12       0.000000000000e+00       7.879103726271e-14       1.146657208057e-15       5.729760391497e-16 
  505       3.312648503786e-10       9.780865008771e-13      -6.866555905630e-12       0.000000000000e+00       7.824442066149e-14       1.105705676740e-15       5.590979590797e-16 
  506       3.322404407693e-10       9.668225220981e-13      -6.725844310520e-12       0.000000000000e+00       7.770251528618e-14       1.065719133072e-15       5.452602667625e-16 
  507       3.331897779720e-10       9.560977387833e-13      -6.582662649838e-12       0.000000000000e+00       7.716527670547e-14       1.026768635821e-15       5.314657792930e-16 
  508       3.341124320902e-10       9.459216007289e-13      -6.437103059590e-12       0.000000000000e+00       7.663265857598e-14       9.889261971304e-16       5.177173412127e-16 
  509       3.350079702414e-10       9.363036210997e-13      -6.289259355829e-12       0.000000000000e+00       7.610461263035e-14       9.522647869092e-16       5.040178246075e-16 
  510       3.358759565487e-10       9.272533765913e-13      -6.139227043174e-12       0.000000000000e+00       7.558108866537e-14       9.168583372191e-16       4.903701292050e-16 
  511       3.367159521320e-10       9.187805075925e-13      -5.987103323336e-12       0.000000000000e+00       7.506203453000e-14       8.827817466635e-16       4.767771824717e-16 
  512       3.375275150995e-10       9.108947183475e-13      -5.832987103650e-12       0.000000000000e+00       7.454739611345e-14       8.501108847768e-16       4.632419397105e-16 
  513       3.383102005386e-10       9.036057771178e-13      -5.676979005591e-12       0.000000000000e+00       7.403711733334e-14       8.189225964126e-16       4.497673841581e-16 
  514       3.390635605077e-10       8.969235163447e-13      -5.519181373307e-12       0.000000000000e+00       7.353114012369e-14       7.892947061329e-16       4.363565270823e-16 
  515       3.397871440273e-10       8.908578328117e-13      -5.359698282142e-12       0.000000000000e+00       7.302940442305e-14       7.613060225967e-16       4.230124078791e-16 
  516       3.404804970713e-10       8.854186878061e-13      -5.198635547160e-12       0.000000000000e+00       7.253184816257e-14       7.350363429487e-16       4.097380941706e-16 
  517       3.411431625585e-10       8.806161072820e-13      -5.036100731672e-12       0.000000000000e+00       7.203840725408e-14       7.105664572084e-16       3.965366819020e-16 
  518       3.417747467540e-10       8.764590803265e-13      -4.872199396033e-12       0.000000000000e+00       7.154902354634e-14       6.879613028648e-16       3.834105472150e-16 
  519       3.423751205440e-10       8.729522202077e-13      -4.707023710849e-12       0.000000000000e+00       7.106366896369e-14       6.672188994273e-16       3.703590787611e-16 
  520       3.429442237981e-10       8.700990098500e-13      -4.540663540707e-12       0.000000000000e+00       7.058232202197e-14       6.483199880115e-16       3.573808818775e-16 
  521       3.434819994914e-10       8.679028947169e-13      -4.373210181799e-12       0.000000000000e+00       7.010495991339e-14       6.312447482624e-16       3.444745208127e-16 
  522       3.439883937254e-10       8.663672824815e-13      -4.204756368775e-12       0.000000000000e+00       6.963155849813e-14       6.159727952220e-16       3.316385184899e-16 
  523       3.444633557491e-10       8.654955426974e-13      -4.035396281583e-12       0.000000000000e+00       6.916209229601e-14       6.024831761973e-16       3.188713562710e-16 
  524       3.449068379798e-10       8.652910064685e-13      -3.865225552324e-12       0.000000000000e+00       6.869653447811e-14       5.907543676279e-16       3.061714737195e-16 
  525       3.453187960240e-10       8.657569661200e-13      -3.694341272093e-12       0.000000000000e+00       6.823485685841e-14       5.807642719535e-16       2.935372683639e-16 
  526       3.456991886989e-10       8.668966748687e-13      -3.522841997831e-12       0.000000000000e+00       6.777702988544e-14       5.724902144819e-16       2.809670954612e-16 
  527       3.460479780527e-10       8.687133464935e-13      -3.350827759168e-12       0.000000000000e+00       6.732302263390e-14       5.659089402567e-16       2.684592677603e-16 
  528       3.463651293859e-10       8.712101550054e-13      -3.178400065275e-12       0.000000000000e+00       6.687280279631e-14       5.609966109251e-16       2.560120552654e-16 
  529       3.466506112721e-10       8.743902343190e-13      -3.005661911707e-12       0.000000000000e+00       6.642633667465e-14       5.577288016052e-16       2.436236849993e-16 
  530       3.469043955795e-10       8.782566779219e-13      -2.832717787252e-12       0.000000000000e+00       6.598358917199e-14       5.560804977543e-16       2.312923407668e-16 
  531       3.471264574910e-10       8.828125385457e-13      -2.659673680779e-12       0.000000000000e+00       6.554452378413e-14       5.560260920363e-16       2.190161629182e-16 
  532       3.473167755259e-10       8.880608278366e-13      -2.486637088085e-12       0.000000000000e+00       6.510910259125e-14       5.575393811894e-16       2.067932481124e-16 
  533       3.474753315605e-10       8.940045160254e-13      -2.313717018742e-12       0.000000000000e+00       6.467728624951e-14       5.605935628939e-16       1.946216490807e-16 
  534       3.476021108494e-10       9.006465315983e-13      -2.141024002943e-12       0.000000000000e+00       6.424903398277e-14       5.651612326401e-16       1.824993743899e-16 
  535       3.476971020458e-10       9.079897609673e-13      -1.968670098353e-12       0.000000000000e+00       6.382430357412e-14       5.712143805957e-16       1.704243882057e-16 
  536       3.477602972235e-10       9.160370481408e-13      -1.796768896951e-12       0.000000000000e+00       6.340305135760e-14       5.787243884738e-16       1.583946100562e-16 
  537       3.477916918967e-10       9.247911943936e-13      -1.625435531882e-12       0.000000000000e+00       6.298523220981e-14       5.876620264005e-16       1.464079145952e-16 
  538       3.477912850420e-10       9.342549579380e-13      -1.454786684303e-12       0.000000000000e+00       6.257079954155e-14       5.979974497826e-16       1.344621313657e-16 
  539       3.477590791188e-10       9.444310535939e-13      -1.284940590228e-12       0.000000000000e+00       6.215970528945e-14       6.097001961755e-16       1.225550445630e-16 
  540       3.476950800902e-10       9.553221524591e-13      -1.116017047379e-12       0.000000000000e+00       6.175189990763e-14       6.227391821505e-16       1.106843927986e-16 
  541       3.475993394834e-10       9.669299202193e-13      -9.481303178666e-13       0.000000000000e+00       6.134733847706e-14       6.370767002681e-16       9.884874909530e-17 
  542       3.474720817702e-10       9.792521043032e-13      -7.813676124447e-13       0.000000000000e+00       6.094599923139e-14       6.526502388130e-16       8.705018738147e-17 
  543       3.473135804548e-10       9.922853677028e-13      -6.158100408563e-13       0.000000000000e+00       6.054786551310e-14       6.693901667128e-16       7.529168727593e-17 
  544       3.471241163834e-10       1.006026242523e-12      -4.515396675551e-13       0.000000000000e+00       6.015291969500e-14       6.872256836063e-16       6.357626046957e-17 
  545       3.469039777819e-10       1.020471129258e-12      -2.886395156459e-13       0.000000000000e+00       5.976114317436e-14       7.060848142559e-16       5.190695084891e-17 
  546       3.466534602945e-10       1.035616296070e-12      -1.271935708244e-13       0.000000000000e+00       5.937251636709e-14       7.258944029597e-16       4.028683461970e-17 
  547       3.463728670216e-10       1.051457878063e-12       3.271321468259e-14       0.000000000000e+00       5.898701870182e-14       7.465801079643e-16       2.871902043057e-17 
  548       3.460625085579e-10       1.067991876566e-12       1.909949181775e-13       0.000000000000e+00       5.860462861410e-14       7.680663958764e-16       1.720664949664e-17 
  549       3.457227030310e-10       1.085214158401e-12       3.475646425521e-13       0.000000000000e+00       5.822532354050e-14       7.902765360758e-16       5.752895723124e-18 
  550       3.453537761390e-10       1.103120455169e-12       5.023345123470e-13       0.000000000000e+00       5.784907991279e-14       8.131325951270e-16      -5.639034171048e-18 
  551       3.449560611892e-10       1.121706362521e-12       6.552156698124e-13       0.000000000000e+00       5.747587315206e-14       8.365554311921e-16      -1.696590052960e-17 
  552       3.445298991360e-10       1.140967339439e-12       8.061182709679e-13       0.000000000000e+00       5.710567766283e-14       8.604646884427e-16      -2.822443063531e-17 
  553       3.440756386192e-10       1.160898707508e-12       9.549514816621e-13       0.000000000000e+00       5.673846682727e-14       8.847787914724e-16      -3.941131858638e-17 
  554       3.435936360017e-10       1.181495650199e-12       1.101623473633e-12       0.000000000000e+00       5.637421299928e-14       9.094149397089e-16      -5.052322517280e-17 
  555       3.430842554087e-10       1.202753212142e-12       1.246041420570e-12       0.000000000000e+00       5.601288749864e-14       9.342891018266e-16      -6.155677775279e-17 
  556       3.425478687647e-10       1.224666298405e-12       1.388111494168e-12       0.000000000000e+00       5.565446060517e-14       9.593160101584e-16      -7.250857012911e-17 
  557       3.419848558325e-10       1.247229673770e-12       1.527738860195e-12       0.000000000000e+00       5.529890155286e-14       9.844091551085e-16      -8.337516242548e-17 
  558       3.413956042511e-10       1.270437962010e-12       1.664827674548e-12       0.000000000000e+00       5.494617852402e-14       1.009480779565e-15      -9.415308096298e-17 
  559       3.407805095738e-10       1.294285645166e-12       1.799281079313e-12       0.000000000000e+00       5.459625864342e-14       1.034441873310e-15      -1.048388181364e-16 
  560       3.401399753063e-10       1.318767062825e-12       1.931001198825e-12       0.000000000000e+00       5.424910797241e-14       1.059202167435e-15      -1.154288322906e-16 
  561       3.394744129453e-10       1.343876411397e-12       2.059889135731e-12       0.000000000000e+00       5.390469150311e-14       1.083670128752e-15      -1.259195475969e-16 
  562       3.387842420163e-10       1.369607743391e-12       2.185844967046e-12       0.000000000000e+00       5.356297315249e-14       1.107752954205e-15      -1.363073539297e-16 
