# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  592       3.031273114964e-10       2.317756579866e-12       3.894553263719e-12       1.021015461830e-14       4.246863605195e-14       2.215798444865e-15      -3.782318700687e-16 
  593       3.019671960497e-10       2.355506624577e-12       3.905389934661e-12       1.022249009405e-14       4.220947959473e-14       2.246617161549e-15      -3.856947217088e-16 
  594       3.008015218268e-10       2.393505208946e-12       3.911941441695e-12       1.023462515909e-14       4.195227586102e-14       2.277416702263e-15      -3.930688961079e-16 
  595       2.996308434058e-10       2.431738544889e-12       3.914206970705e-12       1.024656199090e-14       4.169701353141e-14       2.308210607311e-15      -4.003542759019e-16 
  596       2.984557225632e-10       2.470192648670e-12       3.912186134311e-12       1.025830281243e-14       4.144368077562e-14       2.339012612977e-15      -4.075507542338e-16 
  597       2.972767283025e-10       2.508853340075e-12       3.905878974265e-12       1.026984989229e-14       4.119226524971e-14       2.369836652376e-15      -4.146582348167e-16 
  598       2.960944368837e-10       2.547706241587e-12       3.895285963855e-12       1.028120554497e-14       4.094275409331e-14       2.400696856301e-15      -4.216766319965e-16 
  599       2.949094318526e-10       2.586736777562e-12       3.880408010306e-12       1.029237213104e-14       4.069513392687e-14       2.431607554075e-15      -4.286058708154e-16 
  600       2.937223040693e-10       2.625930173399e-12       3.861246457182e-12       1.030335205738e-14       4.044939084886e-14       2.462583274396e-15      -4.354458870742e-16 
  601       2.925336517381e-10       2.665271454720e-12       3.837803086784e-12       1.031414777735e-14       4.020551043300e-14       2.493638746190e-15      -4.421966273959e-16 
  602       2.913440804360e-10       2.704745446541e-12       3.810080122556e-12       1.032476179102e-14       3.996347772550e-14       2.524788899458e-15      -4.488580492880e-16 
  603       2.901542031422e-10       2.744336772447e-12       3.778080231481e-12       1.033519664536e-14       3.972327724228e-14       2.556048866126e-15      -4.554301212060e-16 
  604       2.889646402670e-10       2.784029853768e-12       3.741806526488e-12       1.034545493448e-14       3.948489296619e-14       2.587433980891e-15      -4.619128226160e-16 
  605       2.877760196813e-10       2.823808908753e-12       3.701262568848e-12       1.035553929979e-14       3.924830834426e-14       2.618959782075e-15      -4.683061440578e-16 
  606       2.865889767451e-10       2.863657951743e-12       3.656452370576e-12       1.036545243022e-14       3.901350628488e-14       2.650642012469e-15      -4.746100872079e-16 
  607       2.854041543375e-10       2.903560792346e-12       3.607380396837e-12       1.037519706248e-14       3.878046915507e-14       2.682496620186e-15      -4.808246649423e-16 
  608       2.842222028851e-10       2.943501034615e-12       3.554051568342e-12       1.038477598116e-14       3.854917877770e-14       2.714539759508e-15      -4.869499013995e-16 
  609       2.830437803912e-10       2.983462076218e-12       3.496471263749e-12       1.039419201904e-14       3.831961642871e-14       2.746787791735e-15      -4.929858320435e-16 
  610       2.818695524654e-10       3.023427107613e-12       3.434645322070e-12       1.040344805725e-14       3.809176283432e-14       2.779257286035e-15      -4.989325037269e-16 
  611       2.807001923525e-10       3.063379111227e-12       3.368580045065e-12       1.041254702546e-14       3.786559816827e-14       2.811965020292e-15      -5.047899747534e-16 
  612       2.795363809612e-10       3.103300860625e-12       3.298282199648e-12       1.042149190212e-14       3.764110204908e-14       2.844927981955e-15      -5.105583149414e-16 
  613       2.783788068941e-10       3.143174919687e-12       3.223759020287e-12       1.043028571465e-14       3.741825353721e-14       2.878163368889e-15      -5.162376056861e-16 
  614       2.772281664761e-10       3.182983641785e-12       3.145018211404e-12       1.043893153965e-14       3.719703113234e-14       2.911688590220e-15      -5.218279400234e-16 
  615       2.760851637837e-10       3.222709168951e-12       3.062067949779e-12       1.044743250310e-14       3.697741277058e-14       2.945521267188e-15      -5.273294226922e-16 
  616       2.749504604186e-10       3.262334297954e-12       2.974922494611e-12       1.045579178742e-14       3.675937847797e-14       2.979671845102e-15      -5.327419776913e-16 
  617       2.738245234642e-10       3.301845102682e-12       2.883619158563e-12       1.046401265239e-14       3.654291840560e-14       3.014121235588e-15      -5.380647658232e-16 
  618       2.727077739902e-10       3.341228372147e-12       2.788201742864e-12       1.047209841513e-14       3.632802497906e-14       3.048842647211e-15      -5.432967534986e-16 
  619       2.716006369963e-10       3.380470748660e-12       2.688714970147e-12       1.048005244351e-14       3.611469025743e-14       3.083808925022e-15      -5.484369039976e-16 
  620       2.705035414256e-10       3.419558727275e-12       2.585204488613e-12       1.048787815634e-14       3.590290593137e-14       3.118992549070e-15      -5.534841774717e-16 
  621       2.694169201776e-10       3.458478655238e-12       2.477716876210e-12       1.049557902361e-14       3.569266332113e-14       3.154365632922e-15      -5.584375309465e-16 
  622       2.683412101215e-10       3.497216731435e-12       2.366299644799e-12       1.050315856668e-14       3.548395337468e-14       3.189899922179e-15      -5.632959183231e-16 
  623       2.672768521095e-10       3.535759005841e-12       2.251001244332e-12       1.051062035848e-14       3.527676666572e-14       3.225566792990e-15      -5.680582903810e-16 
  624       2.662242909904e-10       3.574091378970e-12       2.131871067016e-12       1.051796802374e-14       3.507109339179e-14       3.261337250569e-15      -5.727235947800e-16 
  625       2.651839756223e-10       3.612199601317e-12       2.008959451493e-12       1.052520523917e-14       3.486692337229e-14       3.297181927712e-15      -5.772907760621e-16 
  626       2.641563588861e-10       3.650069272815e-12       1.882317687003e-12       1.053233573370e-14       3.466424604659e-14       3.333071083311e-15      -5.817587756542e-16 
  627       2.631418976990e-10       3.687685842275e-12       1.751998017564e-12       1.053936328867e-14       3.446305047207e-14       3.368974600873e-15      -5.861265318697e-16 
  628       2.621410530273e-10       3.725034606839e-12       1.618053646139e-12       1.054629173803e-14       3.426332532218e-14       3.404861987035e-15      -5.903929799113e-16 
  629       2.611542899002e-10       3.762100711429e-12       1.480538738807e-12       1.055312496859e-14       3.406505888453e-14       3.440702370078e-15      -5.945570518726e-16 
  630       2.601820774226e-10       3.798869148192e-12       1.339508428939e-12       1.055986692018e-14       3.386823905894e-14       3.476464498445e-15      -5.986176767405e-16 
  631       2.592248887886e-10       3.835324755948e-12       1.195018821365e-12       1.056652158586e-14       3.367285335550e-14       3.512116739260e-15      -6.025737803975e-16 
  632       2.582832012948e-10       3.871452219642e-12       1.047126996548e-12       1.057309301217e-14       3.347888889263e-14       3.547627076836e-15      -6.064242856237e-16 
  633       2.573574963534e-10       3.907236069791e-12       8.958910147582e-13       1.057958529932e-14       3.328633239519e-14       3.582963111202e-15      -6.101681120989e-16 
  634       2.564482595057e-10       3.942660681928e-12       7.413699202389e-13       1.058600260136e-14       3.309517019247e-14       3.618092056608e-15      -6.138041764051e-16 
  635       2.555559804349e-10       3.977710276056e-12       5.836237453829e-13       1.059234912645e-14       3.290538821633e-14       3.652980740051e-15      -6.173313920284e-16 
  636       2.546811529801e-10       4.012368916094e-12       4.227135149024e-13       1.059862913703e-14       3.271697199922e-14       3.687595599784e-15      -6.207486693611e-16 
  637       2.538242751488e-10       4.046620509324e-12       2.587012500011e-13       1.060484695004e-14       3.252990667226e-14       3.721902683834e-15      -6.240549157042e-16 
  638       2.529858491308e-10       4.080448805841e-12       9.164997254595e-14       1.061100693712e-14       3.234417696330e-14       3.755867648522e-15      -6.272490352692e-16 
  639       2.521663813110e-10       4.113837398000e-12      -7.837629076138e-14       1.061711352483e-14       3.215976719499e-14       3.789455756973e-15      -6.303299291806e-16 
  640       2.513663822829e-10       4.146769719867e-12      -2.513125042125e-13       1.062317119485e-14       3.197666128284e-14       3.822631877636e-15      -6.332964954779e-16 
  641       2.505863668618e-10       4.179229046661e-12      -4.270926189209e-13       1.062918448419e-14       3.179484273330e-14       3.855360482800e-15      -6.361476291177e-16 
  642       2.498268540981e-10       4.211198494209e-12      -6.056495686497e-13       1.063515798541e-14       3.161429464181e-14       3.887605647109e-15      -6.388822219760e-16 
  643       2.490883085298e-10       4.242662425793e-12      -7.869142792587e-13       1.064109613232e-14       3.143500170410e-14       3.919339557854e-15      -6.414995420784e-16 
  644       2.483709624509e-10       4.273610708816e-12      -9.708126808422e-13       1.064700255139e-14       3.125695630403e-14       3.950568260614e-15      -6.440003807228e-16 
  645       2.476749896411e-10       4.304034553526e-12      -1.157268619621e-12       1.065288069609e-14       3.108015255995e-14       3.981306494217e-15      -6.463859313607e-16 
  646       2.470005637576e-10       4.333925114201e-12      -1.346204833746e-12       1.065873406014e-14       3.090458432254e-14       4.011569232763e-15      -6.486574128351e-16 
  647       2.463478583319e-10       4.363273489006e-12      -1.537542948840e-12       1.066456617769e-14       3.073024517349e-14       4.041371686616e-15      -6.508160694921e-16 
  648       2.457170467656e-10       4.392070719852e-12      -1.731203473539e-12       1.067038062346e-14       3.055712842416e-14       4.070729303383e-15      -6.528631712934e-16 
  649       2.451083023269e-10       4.420307792249e-12      -1.927105795036e-12       1.067618101288e-14       3.038522711421e-14       4.099657768896e-15      -6.548000139282e-16 
  650       2.445217981468e-10       4.447975635163e-12      -2.125168174625e-12       1.068197100224e-14       3.021453401026e-14       4.128173008196e-15      -6.566279189253e-16 
  651       2.439577072151e-10       4.475065120873e-12      -2.325307743240e-12       1.068775428884e-14       3.004504160452e-14       4.156291186516e-15      -6.583482337651e-16 
  652       2.434162023771e-10       4.501567064826e-12      -2.527440496998e-12       1.069353461112e-14       2.987674211347e-14       4.184028710263e-15      -6.599623319918e-16 
  653       2.428974563294e-10       4.527472225493e-12      -2.731481292746e-12       1.069931574884e-14       2.970962747647e-14       4.211402228002e-15      -6.614716133253e-16 
  654       2.424016416164e-10       4.552771304228e-12      -2.937343843596e-12       1.070510152318e-14       2.954368935445e-14       4.238428631436e-15      -6.628775037733e-16 
  655       2.419289306262e-10       4.577454945117e-12      -3.144940714474e-12       1.071089579694e-14       2.937891912853e-14       4.265125056392e-15      -6.641814557437e-16 
  656       2.414794955874e-10       4.601513734844e-12      -3.354183317659e-12       1.071670247463e-14       2.921530789867e-14       4.291508883803e-15      -6.653849481561e-16 
  657       2.410535085648e-10       4.624938202539e-12      -3.564981908325e-12       1.072252550266e-14       2.905284648235e-14       4.317597740687e-15      -6.664894865543e-16 
  658       2.406511414559e-10       4.647718819636e-12      -3.777245580088e-12       1.072836886946e-14       2.889152541315e-14       4.343409501136e-15      -6.674966032183e-16 
  659       2.402725659873e-10       4.669845999733e-12      -3.990882260541e-12       1.073423660565e-14       2.873133493950e-14       4.368962287294e-15      -6.684078572760e-16 
  660       2.399179537103e-10       4.691310098443e-12      -4.205798706804e-12       1.074013278416e-14       2.857226502322e-14       4.394274470343e-15      -6.692248348159e-16 
  661       2.395874759980e-10       4.712101413253e-12      -4.421900501060e-12       1.074606152039e-14       2.841430533825e-14       4.419364671481e-15      -6.699491489987e-16 
  662       2.392813040408e-10       4.732210183379e-12      -4.639092046103e-12       1.075202697236e-14       2.825744526927e-14       4.444251762912e-15      -6.705824401695e-16 
  663       2.389996088431e-10       4.751626589622e-12      -4.857276560878e-12       1.075803334086e-14       2.810167391033e-14       4.468954868820e-15      -6.711263759700e-16 
  664       2.387425612193e-10       4.770340754226e-12      -5.076356076020e-12       1.076408486956e-14       2.794698006353e-14       4.493493366360e-15      -6.715826514501e-16 
  665       2.385103317902e-10       4.788342740732e-12      -5.296231429402e-12       1.077018584521e-14       2.779335223765e-14       4.517886886635e-15      -6.719529891807e-16 
  666       2.383030909790e-10       4.805622553834e-12      -5.516802261677e-12       1.077634059775e-14       2.764077864681e-14       4.542155315682e-15      -6.722391393652e-16 
  667       2.381210090079e-10       4.822170139236e-12      -5.737967011816e-12       1.078255350047e-14       2.748924720911e-14       4.566318795454e-15      -6.724428799517e-16 
  668       2.379642558939e-10       4.837975383508e-12      -5.959622912652e-12       1.078882897014e-14       2.733874554527e-14       4.590397724801e-15      -6.725660167452e-16 
  669       2.378330014456e-10       4.853028113943e-12      -6.181665986428e-12       1.079517146719e-14       2.718926097731e-14       4.614412760455e-15      -6.726103835195e-16 
  670       2.377274152586e-10       4.867318098411e-12      -6.403991040330e-12       1.080158549581e-14       2.704078052717e-14       4.638384818011e-15      -6.725778421296e-16 
  671       2.376476175120e-10       4.880836624860e-12      -6.626496154741e-12       1.080807520665e-14       2.689329247126e-14       4.662329220422e-15      -6.724701548314e-16 
  672       2.375935301892e-10       4.893581277773e-12      -6.849096264013e-12       1.081464319496e-14       2.674679104385e-14       4.686238001961e-15      -6.722885979717e-16 
  673       2.375650226166e-10       4.905551265195e-12      -7.071709861920e-12       1.082129167660e-14       2.660127183323e-14       4.710097221752e-15      -6.720343401278e-16 
  674       2.375619603555e-10       4.916745848763e-12      -7.294254532412e-12       1.082802288323e-14       2.645673023406e-14       4.733892780874e-15      -6.717085692168e-16 
  675       2.375842051849e-10       4.927164343980e-12      -7.516646946353e-12       1.083483906232e-14       2.631316144648e-14       4.757610421791e-15      -6.713124925740e-16 
  676       2.376316150844e-10       4.936806120494e-12      -7.738802858263e-12       1.084174247723e-14       2.617056047516e-14       4.781235727771e-15      -6.708473370308e-16 
  677       2.377040442178e-10       4.945670602373e-12      -7.960637103051e-12       1.084873540721e-14       2.602892212835e-14       4.804754122316e-15      -6.703143489927e-16 
  678       2.378013429160e-10       4.953757268381e-12      -8.182063592757e-12       1.085582014747e-14       2.588824101697e-14       4.828150868584e-15      -6.697147945176e-16 
  679       2.379233576600e-10       4.961065652256e-12      -8.402995313287e-12       1.086299900920e-14       2.574851155366e-14       4.851411068817e-15      -6.690499593938e-16 
  680       2.380699310644e-10       4.967595342987e-12      -8.623344321154e-12       1.087027431962e-14       2.560972795182e-14       4.874519663765e-15      -6.683211492178e-16 
  681       2.382409018603e-10       4.973345985086e-12      -8.843021740215e-12       1.087764842204e-14       2.547188422470e-14       4.897461432108e-15      -6.675296894727e-16 
  682       2.384361048785e-10       4.978317278872e-12      -9.061937758406e-12       1.088512367586e-14       2.533497418448e-14       4.920220989890e-15      -6.666769256058e-16 
  683       2.386553710327e-10       4.982508980739e-12      -9.280001624486e-12       1.089270245664e-14       2.519899144129e-14       4.942782789932e-15      -6.657642231074e-16 
  684       2.388985273024e-10       4.985920903440e-12      -9.497121644770e-12       1.090038715612e-14       2.506392940227e-14       4.965131121270e-15      -6.647929675882e-16 
  685       2.391653967164e-10       4.988552916358e-12      -9.713205179868e-12       1.090818018229e-14       2.492978127070e-14       4.987250108570e-15      -6.637645648574e-16 
  686       2.394557983359e-10       4.990404945786e-12      -9.928158641427e-12       1.091608395941e-14       2.479654004497e-14       5.009123711560e-15      -6.626804410012e-16 
  687       2.397695472371e-10       4.991476975201e-12      -1.014188748886e-11       1.092410092803e-14       2.466419851774e-14       5.030735724451e-15      -6.615420424606e-16 
  688       2.401064544953e-10       4.991769045544e-12      -1.035429622611e-11       1.093223354510e-14       2.453274927490e-14       5.052069775363e-15      -6.603508361093e-16 
  689       2.404663271670e-10       4.991281255491e-12      -1.056528839833e-11       1.094048428391e-14       2.440218469473e-14       5.073109325754e-15      -6.591083093320e-16 
  690       2.408489682740e-10       4.990013761733e-12      -1.077476658869e-11       1.094885563421e-14       2.427249694689e-14       5.093837669841e-15      -6.578159701024e-16 
  691       2.412541767857e-10       4.987966779256e-12      -1.098263241509e-11       1.095735010225e-14       2.414367799152e-14       5.114237934025e-15      -6.564753470612e-16 
  692       2.416817476030e-10       4.985140581608e-12      -1.118878652686e-11       1.096597021075e-14       2.401571957830e-14       5.134293076321e-15      -6.550879895942e-16 
  693       2.421314715408e-10       4.981535501184e-12      -1.139312860156e-11       1.097471849902e-14       2.388861324549e-14       5.153985885777e-15      -6.536554679104e-16 
  694       2.426031353115e-10       4.977151929500e-12      -1.159555734167e-11       1.098359752294e-14       2.376235031902e-14       5.173298981904e-15      -6.521793731199e-16 
  695       2.430965215081e-10       4.971990317468e-12      -1.179597047136e-11       1.099260985506e-14       2.363692191155e-14       5.192214814100e-15      -6.506613173122e-16 
  696       2.436114085875e-10       4.966051175674e-12      -1.199426473321e-11       1.100175808457e-14       2.351231892151e-14       5.210715661073e-15      -6.491029336341e-16 
  697       2.441475708531e-10       4.959335074652e-12      -1.219033588494e-11       1.101104481741e-14       2.338853203218e-14       5.228783630271e-15      -6.475058763678e-16 
  698       2.447047784385e-10       4.951842645165e-12      -1.238407869619e-11       1.102047267625e-14       2.326555171076e-14       5.246400657300e-15      -6.458718210089e-16 
  699       2.452827972905e-10       4.943574578478e-12      -1.257538694520e-11       1.103004430059e-14       2.314336820741e-14       5.263548505359e-15      -6.442024643445e-16 
  700       2.458813891521e-10       4.934531626635e-12      -1.276415341559e-11       1.103976234675e-14       2.302197155433e-14       5.280208764655e-15      -6.424995245314e-16 
  701       2.465002909411e-10       4.924715765382e-12      -1.295027886362e-11       1.104962903972e-14       2.290135276367e-14       5.296366440169e-15      -6.407642722227e-16 
  702       2.471391524494e-10       4.914133708920e-12      -1.313369913130e-11       1.105964481838e-14       2.278150745050e-14       5.312020797975e-15      -6.389961130884e-16 
  703       2.477975973143e-10       4.902793468807e-12      -1.331435859077e-11       1.106980966217e-14       2.266243228333e-14       5.327174743395e-15      -6.371939759646e-16 
  704       2.484752434841e-10       4.890703198497e-12      -1.349220122384e-11       1.108012353670e-14       2.254412379145e-14       5.341831253393e-15      -6.353567790985e-16 
  705       2.491717031964e-10       4.877871193893e-12      -1.366717062083e-11       1.109058639367e-14       2.242657836430e-14       5.355993376882e-15      -6.334834301118e-16 
  706       2.498865829557e-10       4.864305893914e-12      -1.383920997958e-11       1.110119817078e-14       2.230979225083e-14       5.369664235016e-15      -6.315728259645e-16 
  707       2.506194835119e-10       4.850015881049e-12      -1.400826210429e-11       1.111195879170e-14       2.219376155882e-14       5.382847021498e-15      -6.296238529188e-16 
  708       2.513699998385e-10       4.835009881922e-12      -1.417426940452e-11       1.112286816599e-14       2.207848225425e-14       5.395545002877e-15      -6.276353865025e-16 
  709       2.521377211103e-10       4.819296767849e-12      -1.433717389408e-11       1.113392618900e-14       2.196395016069e-14       5.407761518846e-15      -6.256062914728e-16 
  710       2.529222306820e-10       4.802885555398e-12      -1.449691718995e-11       1.114513274184e-14       2.185016095859e-14       5.419499982547e-15      -6.235354217804e-16 
  711       2.537231060661e-10       4.785785406952e-12      -1.465344051122e-11       1.115648769130e-14       2.173711018471e-14       5.430763880866e-15      -6.214216205324e-16 
  712       2.545399189107e-10       4.768005631265e-12      -1.480668467801e-11       1.116799088977e-14       2.162479323140e-14       5.441556774739e-15      -6.192637199568e-16 
  713       2.553722349782e-10       4.749555684023e-12      -1.495659011040e-11       1.117964217518e-14       2.151320534602e-14       5.451882299448e-15      -6.170605413658e-16 
  714       2.562196141232e-10       4.730445168407e-12      -1.510309682735e-11       1.119144137093e-14       2.140234163024e-14       5.461744164922e-15      -6.148108951194e-16 
  715       2.570816102705e-10       4.710683835649e-12      -1.524614444563e-11       1.120338828583e-14       2.129219703945e-14       5.471146156039e-15      -6.125135805896e-16 
  716       2.579577713931e-10       4.690281585594e-12      -1.538567217874e-11       1.121548271400e-14       2.118276638207e-14       5.480092132924e-15      -6.101673861234e-16 
  717       2.588476394908e-10       4.669248467261e-12      -1.552161883585e-11       1.122772443484e-14       2.107404431892e-14       5.488586031251e-15      -6.077710890073e-16 
  718       2.597507505680e-10       4.647594679401e-12      -1.565392282069e-11       1.124011321295e-14       2.096602536257e-14       5.496631862544e-15      -6.053234554302e-16 
  719       2.606666346115e-10       4.625330571056e-12      -1.578252213052e-11       1.125264879804e-14       2.085870387674e-14       5.504233714473e-15      -6.028232404478e-16 
  720       2.615948155694e-10       4.602466642124e-12      -1.590735435503e-11       1.126533092489e-14       2.075207407557e-14       5.511395751160e-15      -6.002691879459e-16 
  721       2.625348113286e-10       4.579013543913e-12      -1.602835667528e-11       1.127815931326e-14       2.064613002305e-14       5.518122213476e-15      -5.976600306042e-16 
  722       2.634861336931e-10       4.554982079706e-12      -1.614546586260e-11       1.129113366784e-14       2.054086563233e-14       5.524417419339e-15      -5.949944898600e-16 
  723       2.644482883621e-10       4.530383205315e-12      -1.625861827754e-11       1.130425367814e-14       2.043627466512e-14       5.530285764021e-15      -5.922712758719e-16 
  724       2.654207749083e-10       4.505228029650e-12      -1.636774986879e-11       1.131751901850e-14       2.033235073098e-14       5.535731720441e-15      -5.894890874837e-16 
  725       2.664030867557e-10       4.479527815269e-12      -1.647279617211e-11       1.133092934794e-14       2.022908728675e-14       5.540759839471e-15      -5.866466121877e-16 
  726       2.673947111579e-10       4.453293978945e-12      -1.657369230923e-11       1.134448431012e-14       2.012647763583e-14       5.545374750232e-15      -5.837425260888e-16 
  727       2.683951291763e-10       4.426538092223e-12      -1.667037298681e-11       1.135818353329e-14       2.002451492762e-14       5.549581160398e-15      -5.807754938679e-16 
  728       2.694038156580e-10       4.399271881981e-12      -1.676277249535e-11       1.137202663022e-14       1.992319215677e-14       5.553383856492e-15      -5.777441687459e-16 
  729       2.704202392142e-10       4.371507230990e-12      -1.685082470810e-11       1.138601319808e-14       1.982250216265e-14       5.556787704190e-15      -5.746471924470e-16 
  730       2.714438621980e-10       4.343256178473e-12      -1.693446308001e-11       1.140014281843e-14       1.972243762861e-14       5.559797648621e-15      -5.714831951630e-16 
  731       2.724741406828e-10       4.314530920666e-12      -1.701362064666e-11       1.141441505714e-14       1.962299108138e-14       5.562418714663e-15      -5.682507955165e-16 
  732       2.735105414630e-10       4.285343986107e-12      -1.708824012547e-11       1.142882916291e-14       1.952415577674e-14       5.564655575893e-15      -5.649489923616e-16 
  733       2.745525934725e-10       4.255708764207e-12      -1.715830444238e-11       1.144338315652e-14       1.942592837714e-14       5.566511251386e-15      -5.615783488238e-16 
  734       2.755998373477e-10       4.225638988321e-12      -1.722380681133e-11       1.145807472328e-14       1.932830632616e-14       5.567988383540e-15      -5.581398317801e-16 
  735       2.766518084791e-10       4.195148562567e-12      -1.728474068816e-11       1.147290151269e-14       1.923128696654e-14       5.569089667287e-15      -5.546344222101e-16 
  736       2.777080369931e-10       4.164251562430e-12      -1.734109977182e-11       1.148786113829e-14       1.913486753980e-14       5.569817850295e-15      -5.510631152476e-16 
  737       2.787680477347e-10       4.132962235354e-12      -1.739287800559e-11       1.150295117751e-14       1.903904518572e-14       5.570175733173e-15      -5.474269202316e-16 
  738       2.798313602484e-10       4.101295001349e-12      -1.744006957820e-11       1.151816917151e-14       1.894381694196e-14       5.570166169672e-15      -5.437268607579e-16 
  739       2.808974887611e-10       4.069264453585e-12      -1.748266892506e-11       1.153351262512e-14       1.884917974356e-14       5.569792066892e-15      -5.399639747304e-16 
  740       2.819659421631e-10       4.036885358993e-12      -1.752067072945e-11       1.154897900662e-14       1.875513042253e-14       5.569056385483e-15      -5.361393144124e-16 
  741       2.830362239910e-10       4.004172658863e-12      -1.755406992366e-11       1.156456574766e-14       1.866166570738e-14       5.567962139853e-15      -5.322539464776e-16 
  742       2.841078324087e-10       3.971141469442e-12      -1.758286169022e-11       1.158027024308e-14       1.856878222270e-14       5.566512398367e-15      -5.283089520623e-16 
  743       2.851802601900e-10       3.937807082538e-12      -1.760704146306e-11       1.159608985084e-14       1.847647648868e-14       5.564710283554e-15      -5.243054268159e-16 
  744       2.862529947000e-10       3.904184966113e-12      -1.762660492872e-11       1.161202189180e-14       1.838474492068e-14       5.562558972307e-15      -5.202444809524e-16 
  745       2.873255178777e-10       3.870290764886e-12      -1.764154802749e-11       1.162806364965e-14       1.829358382879e-14       5.560061696094e-15      -5.161272393022e-16 
  746       2.883973062172e-10       3.836140300930e-12      -1.765186695465e-11       1.164421237074e-14       1.820298941737e-14       5.557221741152e-15      -5.119548413630e-16 
  747       2.894678307500e-10       3.801749574273e-12      -1.765755816161e-11       1.166046526395e-14       1.811295778462e-14       5.554042448702e-15      -5.077284413512e-16 
  748       2.905365570270e-10       3.767134763496e-12      -1.765861835711e-11       1.167681950055e-14       1.802348492212e-14       5.550527215141e-15      -5.034492082534e-16 
  749       2.916029451003e-10       3.732312226331e-12      -1.765504450843e-11       1.169327221411e-14       1.793456671437e-14       5.546679492255e-15      -4.991183258774e-16 
  750       2.926664495049e-10       3.697298500262e-12      -1.764683384252e-11       1.170982050027e-14       1.784619893837e-14       5.542502787420e-15      -4.947369929042e-16 
  751       2.937265192411e-10       3.662110303122e-12      -1.763398384726e-11       1.172646141669e-14       1.775837726318e-14       5.538000663802e-15      -4.903064229385e-16 
  752       2.947825977562e-10       3.626764533695e-12      -1.761649227256e-11       1.174319198288e-14       1.767109724943e-14       5.533176740567e-15      -4.858278445607e-16 
  753       2.958341229262e-10       3.591278272313e-12      -1.759435713160e-11       1.176000918005e-14       1.758435434891e-14       5.528034693081e-15      -4.813025013779e-16 
  754       2.968805270380e-10       3.555668781454e-12      -1.756757670202e-11       1.177690995101e-14       1.749814390412e-14       5.522578253115e-15      -4.767316520754e-16 
  755       2.979212367715e-10       3.519953506345e-12      -1.753614952708e-11       1.179389120000e-14       1.741246114780e-14       5.516811209046e-15      -4.721165704678e-16 
  756       2.989556731810e-10       3.484150075555e-12      -1.750007441682e-11       1.181094979258e-14       1.732730120252e-14       5.510737406067e-15      -4.674585455508e-16 
  757       2.999832516775e-10       3.448276301601e-12      -1.745935044932e-11       1.182808255545e-14       1.724265908020e-14       5.504360746384e-15      -4.627588815519e-16 
  758       3.010033820106e-10       3.412350181543e-12      -1.741397697183e-11       1.184528627638e-14       1.715852968167e-14       5.497685189424e-15      -4.580188979823e-16 
  759       3.020154682504e-10       3.376389897583e-12      -1.736395360194e-11       1.186255770401e-14       1.707490779624e-14       5.490714752038e-15      -4.532399296880e-16 
  760       3.030189087692e-10       3.340413817664e-12      -1.730928022884e-11       1.187989354777e-14       1.699178810125e-14       5.483453508703e-15      -4.484233269012e-16 
  761       3.040130962238e-10       3.304440496072e-12      -1.724995701440e-11       1.189729047769e-14       1.690916516159e-14       5.475905591729e-15      -4.435704552915e-16 
  762       3.049974175372e-10       3.268488674032e-12      -1.718598439447e-11       1.191474512431e-14       1.682703342931e-14       5.468075191460e-15      -4.386826960174e-16 
  763       3.059712538805e-10       3.232577280309e-12      -1.711736307995e-11       1.193225407851e-14       1.674538724312e-14       5.459966556479e-15      -4.337614457775e-16 
  764       3.069340300542e-10       3.196724414037e-12      -1.704410124752e-11       1.194981388603e-14       1.666422150436e-14       5.451583488811e-15      -4.288081209467e-16 
  765       3.078853637017e-10       3.160944270707e-12      -1.696623625965e-11       1.196742103116e-14       1.658353371986e-14       5.442927818558e-15      -4.238241699668e-16 
  766       3.088249189090e-10       3.125250158671e-12      -1.688381336165e-11       1.198507195245e-14       1.650332199719e-14       5.434000900540e-15      -4.188110612939e-16 
  767       3.097523570560e-10       3.089655511977e-12      -1.679687853241e-11       1.200276304795e-14       1.642358437150e-14       5.424804116759e-15      -4.137702793875e-16 
  768       3.106673368080e-10       3.054173890766e-12      -1.670547848712e-11       1.202049067502e-14       1.634431880524e-14       5.415338876498e-15      -4.087033247628e-16 
  769       3.115695141083e-10       3.018818981657e-12      -1.660966067986e-11       1.203825115023e-14       1.626552318779e-14       5.405606616423e-15      -4.036117140425e-16 
  770       3.124585421704e-10       2.983604598139e-12      -1.650947330633e-11       1.205604074918e-14       1.618719533524e-14       5.395608800678e-15      -3.984969800091e-16 
  771       3.133340714692e-10       2.948544680961e-12      -1.640496530647e-11       1.207385570643e-14       1.610933299000e-14       5.385346920993e-15      -3.933606716573e-16 
  772       3.141957497340e-10       2.913653298521e-12      -1.629618636711e-11       1.209169221530e-14       1.603193382055e-14       5.374822496775e-15      -3.882043542460e-16 
  773       3.150432219402e-10       2.878944647257e-12      -1.618318692469e-11       1.210954642776e-14       1.595499542108e-14       5.364037075216e-15      -3.830296093505e-16 
